File............: cv_3_25cycles - JUL,01.2025
System..........: 
Temperature.....: -0.1+-0.0C
Time............: 15:14:01-15:34:05
Slewrate........: 50mV/s
Comment.........: 
                   
                   
                   
                   
Electr.area/sqcm: 
Reference.......: -0.0800244,  0.3194589 PO/PF -2,-2004
Lines:   5016
Columns: 3
Number     Time/s     Potential/V    Current/A 
602       1.441e+02     -0.597987   -2.4993e-05
603       1.444e+02     -0.610007   -2.5100e-05
604       1.446e+02     -0.621986   -2.5196e-05
605       1.448e+02     -0.634006   -2.5412e-05
606       1.451e+02     -0.646026   -2.5758e-05
607       1.453e+02     -0.658045   -2.6295e-05
608       1.456e+02     -0.670025   -2.7014e-05
609       1.458e+02     -0.676654   -1.5306e-05
610       1.460e+02     -0.665952   -4.4661e-07
611       1.463e+02     -0.653932    2.4157e-06
612       1.465e+02     -0.641953    4.1810e-06
613       1.468e+02     -0.629933    5.3322e-06
614       1.470e+02     -0.617953    6.2976e-06
615       1.472e+02     -0.605934    7.0270e-06
616       1.475e+02     -0.593954    7.7470e-06
617       1.477e+02     -0.581934    8.3896e-06
618       1.480e+02     -0.569955    9.0019e-06
619       1.482e+02     -0.557935    9.5825e-06
620       1.484e+02     -0.545955    1.0187e-05
621       1.487e+02     -0.533936    1.0651e-05
622       1.489e+02     -0.521916    1.1297e-05
623       1.492e+02     -0.509896    1.1834e-05
624       1.494e+02     -0.497917    1.2462e-05
625       1.496e+02     -0.485897    1.2898e-05
626       1.499e+02     -0.473917    1.3474e-05
627       1.501e+02     -0.461898    1.3997e-05
628       1.504e+02     -0.449918    1.4691e-05
629       1.506e+02     -0.437898    1.5267e-05
630       1.508e+02     -0.425919    1.5823e-05
631       1.511e+02     -0.413899    1.6323e-05
632       1.513e+02     -0.401919    1.6811e-05
633       1.516e+02     -0.389900    1.7408e-05
634       1.518e+02     -0.377880    1.7959e-05
635       1.520e+02     -0.365860    1.8522e-05
636       1.523e+02     -0.353881    1.9114e-05
637       1.525e+02     -0.341861    1.9719e-05
638       1.528e+02     -0.329881    2.0408e-05
639       1.530e+02     -0.317862    2.1003e-05
640       1.532e+02     -0.305882    2.1618e-05
641       1.535e+02     -0.293862    2.2264e-05
642       1.537e+02     -0.281882    2.2906e-05
643       1.540e+02     -0.269863    2.3642e-05
644       1.542e+02     -0.257843    2.4285e-05
645       1.544e+02     -0.245864    2.4746e-05
646       1.547e+02     -0.233844    2.5229e-05
647       1.549e+02     -0.221824    2.5517e-05
648       1.552e+02     -0.209845    2.5690e-05
649       1.554e+02     -0.197825    2.5804e-05
650       1.556e+02     -0.185845    2.5955e-05
651       1.559e+02     -0.173826    2.6147e-05
652       1.561e+02     -0.161846    2.6247e-05
653       1.564e+02     -0.149826    2.6528e-05
654       1.566e+02     -0.137846    2.6798e-05
655       1.568e+02     -0.125827    2.7152e-05
656       1.571e+02     -0.113807    2.7414e-05
657       1.573e+02     -0.101827    2.7757e-05
658       1.576e+02     -0.089808    2.7912e-05
659       1.578e+02     -0.077788    2.8083e-05
660       1.580e+02     -0.065808    2.8041e-05
661       1.583e+02     -0.053789    2.7918e-05
662       1.585e+02     -0.041809    2.7638e-05
663       1.588e+02     -0.029789    2.7288e-05
664       1.590e+02     -0.017810    2.6814e-05
665       1.592e+02     -0.005790    2.6354e-05
666       1.595e+02      0.006190    2.5516e-05
667       1.597e+02      0.018209    2.5069e-05
668       1.600e+02      0.030229    2.4546e-05
669       1.602e+02      0.042248    2.4124e-05
670       1.604e+02      0.054228    2.3658e-05
671       1.607e+02      0.066248    2.3314e-05
672       1.609e+02      0.078228    2.2989e-05
673       1.612e+02      0.090247    2.2716e-05
674       1.614e+02      0.102227    2.2584e-05
675       1.616e+02      0.114247    2.2519e-05
676       1.619e+02      0.126226    2.2440e-05
677       1.621e+02      0.138246    2.2534e-05
678       1.624e+02      0.150226    2.2625e-05
679       1.626e+02      0.162245    2.2729e-05
680       1.628e+02      0.174265    2.2898e-05
681       1.631e+02      0.186285    2.3146e-05
682       1.633e+02      0.198264    2.3468e-05
683       1.636e+02      0.210284    2.3739e-05
684       1.638e+02      0.222264    2.4094e-05
685       1.640e+02      0.234283    2.4461e-05
686       1.643e+02      0.246263    2.4851e-05
687       1.645e+02      0.258283    2.5405e-05
688       1.648e+02      0.270262    2.6028e-05
689       1.650e+02      0.282282    2.6649e-05
690       1.652e+02      0.294302    2.7295e-05
691       1.655e+02      0.306281    2.8019e-05
692       1.657e+02      0.318301    2.8638e-05
693       1.660e+02      0.330321    2.9190e-05
694       1.662e+02      0.342300    2.9811e-05
695       1.664e+02      0.354320    3.0467e-05
696       1.667e+02      0.366300    3.1215e-05
697       1.669e+02      0.378319    3.2044e-05
698       1.672e+02      0.390299    3.3196e-05
699       1.674e+02      0.402319    3.4312e-05
700       1.676e+02      0.414298    3.5069e-05
701       1.679e+02      0.426318    3.5587e-05
702       1.681e+02      0.438338    3.5996e-05
703       1.684e+02      0.450317    3.6754e-05
704       1.686e+02      0.462337    3.7427e-05
705       1.688e+02      0.474357    3.9286e-05
706       1.691e+02      0.486336    4.1023e-05
707       1.693e+02      0.498356    4.1997e-05
708       1.696e+02      0.510336    4.3136e-05
709       1.698e+02      0.517004    3.5628e-05
710       1.700e+02      0.506302    2.3814e-05
711       1.703e+02      0.494283    2.1060e-05
712       1.705e+02      0.482263    1.9596e-05
713       1.708e+02      0.470283    1.7441e-05
714       1.710e+02      0.458264    1.5479e-05
715       1.712e+02      0.446244    1.3889e-05
716       1.715e+02      0.434264    1.3381e-05
717       1.717e+02      0.422245    1.2860e-05
718       1.720e+02      0.410265    1.1780e-05
719       1.722e+02      0.398246    1.0707e-05
720       1.724e+02      0.386266    1.0079e-05
721       1.727e+02      0.374246    9.5121e-06
722       1.729e+02      0.362266    8.6475e-06
723       1.732e+02      0.350247    7.5132e-06
724       1.734e+02      0.338227    6.5400e-06
725       1.736e+02      0.326247    5.7124e-06
726       1.739e+02      0.314228    4.9199e-06
727       1.741e+02      0.302208    4.0284e-06
728       1.744e+02      0.290228    3.2183e-06
729       1.746e+02      0.278209    2.6868e-06
730       1.748e+02      0.266229    1.8643e-06
731       1.751e+02      0.254209    1.1264e-06
732       1.753e+02      0.242230    3.8166e-07
733       1.756e+02      0.230210   -4.2098e-07
734       1.758e+02      0.218230   -1.1930e-06
735       1.760e+02      0.206211   -1.9777e-06
736       1.763e+02      0.194191   -2.6930e-06
737       1.765e+02      0.182171   -3.4930e-06
738       1.768e+02      0.170192   -4.2011e-06
739       1.770e+02      0.158172   -4.8426e-06
740       1.772e+02      0.146192   -5.6231e-06
741       1.775e+02      0.134173   -6.3651e-06
742       1.777e+02      0.122193   -7.1411e-06
743       1.780e+02      0.110173   -7.9081e-06
744       1.782e+02      0.098194   -8.6831e-06
745       1.784e+02      0.086174   -9.5517e-06
746       1.787e+02      0.074194   -1.0456e-05
747       1.789e+02      0.062175   -1.1427e-05
748       1.792e+02      0.050155   -1.2440e-05
749       1.794e+02      0.038135   -1.3437e-05
750       1.796e+02      0.026156   -1.4473e-05
751       1.799e+02      0.014136   -1.5588e-05
752       1.801e+02      0.002156   -1.6722e-05
753       1.804e+02     -0.009863   -1.7635e-05
754       1.806e+02     -0.021843   -1.8932e-05
755       1.808e+02     -0.033863   -2.0103e-05
756       1.811e+02     -0.045842   -2.1325e-05
757       1.813e+02     -0.057862   -2.2539e-05
758       1.816e+02     -0.069882   -2.3723e-05
759       1.818e+02     -0.081861   -2.4805e-05
760       1.820e+02     -0.093881   -2.5867e-05
761       1.823e+02     -0.105901   -2.6598e-05
762       1.825e+02     -0.117880   -2.7444e-05
763       1.828e+02     -0.129900   -2.7953e-05
764       1.830e+02     -0.141880   -2.8540e-05
765       1.832e+02     -0.153899   -2.8946e-05
766       1.835e+02     -0.165879   -2.9213e-05
767       1.837e+02     -0.177899   -2.9433e-05
768       1.840e+02     -0.189878   -2.9675e-05
769       1.842e+02     -0.201898   -2.9741e-05
770       1.844e+02     -0.213918   -2.9892e-05
771       1.847e+02     -0.225897   -2.9999e-05
772       1.849e+02     -0.237917   -3.0103e-05
773       1.852e+02     -0.249937   -3.0108e-05
774       1.854e+02     -0.261916   -3.0091e-05
775       1.856e+02     -0.273936   -2.9874e-05
776       1.859e+02     -0.285916   -2.9602e-05
777       1.861e+02     -0.297935   -2.9137e-05
778       1.864e+02     -0.309915   -2.8732e-05
779       1.866e+02     -0.321935   -2.8354e-05
780       1.868e+02     -0.333914   -2.7973e-05
781       1.871e+02     -0.345934   -2.7581e-05
782       1.873e+02     -0.357954   -2.7345e-05
783       1.876e+02     -0.369933   -2.7159e-05
784       1.878e+02     -0.381953   -2.6948e-05
785       1.880e+02     -0.393973   -2.6796e-05
786       1.883e+02     -0.405952   -2.6630e-05
787       1.885e+02     -0.417972   -2.6403e-05
788       1.888e+02     -0.429952   -2.6238e-05
789       1.890e+02     -0.441971   -2.6154e-05
790       1.892e+02     -0.453951   -2.6038e-05
791       1.895e+02     -0.465971   -2.5903e-05
792       1.897e+02     -0.477950   -2.5679e-05
793       1.900e+02     -0.489970   -2.5491e-05
794       1.902e+02     -0.501990   -2.5268e-05
795       1.904e+02     -0.514009   -2.5197e-05
796       1.907e+02     -0.525989   -2.5045e-05
797       1.909e+02     -0.538009   -2.4952e-05
798       1.912e+02     -0.549988   -2.4834e-05
799       1.914e+02     -0.562008   -2.4820e-05
800       1.916e+02     -0.573988   -2.4681e-05
801       1.919e+02     -0.586007   -2.4724e-05
802       1.921e+02     -0.597987   -2.4760e-05
803       1.924e+02     -0.610007   -2.4842e-05
804       1.926e+02     -0.621986   -2.4979e-05
805       1.928e+02     -0.634006   -2.5267e-05
806       1.931e+02     -0.646026   -2.5642e-05
807       1.933e+02     -0.658045   -2.6295e-05
808       1.936e+02     -0.670025   -2.6994e-05
809       1.938e+02     -0.676654   -1.5208e-05
810       1.940e+02     -0.665952   -4.7551e-07
811       1.943e+02     -0.653932    2.5702e-06
812       1.945e+02     -0.641953    4.2416e-06
813       1.948e+02     -0.629933    5.2615e-06
814       1.950e+02     -0.617953    6.0867e-06
815       1.952e+02     -0.605934    6.9213e-06
816       1.955e+02     -0.593954    7.6599e-06
817       1.957e+02     -0.581934    8.2092e-06
818       1.960e+02     -0.569955    8.7835e-06
819       1.962e+02     -0.557935    9.3387e-06
820       1.964e+02     -0.545955    9.8488e-06
821       1.967e+02     -0.533936    1.0378e-05
822       1.969e+02     -0.521916    1.1072e-05
823       1.972e+02     -0.509896    1.1656e-05
824       1.974e+02     -0.497917    1.2351e-05
825       1.976e+02     -0.485897    1.2877e-05
826       1.979e+02     -0.473917    1.3481e-05
827       1.981e+02     -0.461898    1.3998e-05
828       1.984e+02     -0.449918    1.4565e-05
829       1.986e+02     -0.437898    1.5161e-05
830       1.988e+02     -0.425919    1.5839e-05
831       1.991e+02     -0.413899    1.6301e-05
832       1.993e+02     -0.401879    1.6798e-05
833       1.996e+02     -0.389900    1.7416e-05
834       1.998e+02     -0.377880    1.7966e-05
835       2.000e+02     -0.365860    1.8540e-05
836       2.003e+02     -0.353881    1.9084e-05
837       2.005e+02     -0.341861    1.9815e-05
838       2.008e+02     -0.329881    2.0368e-05
839       2.010e+02     -0.317862    2.0950e-05
840       2.012e+02     -0.305882    2.1547e-05
841       2.015e+02     -0.293862    2.2305e-05
842       2.017e+02     -0.281882    2.2960e-05
843       2.020e+02     -0.269863    2.3630e-05
844       2.022e+02     -0.257843    2.4202e-05
845       2.024e+02     -0.245864    2.4746e-05
846       2.027e+02     -0.233844    2.5093e-05
847       2.029e+02     -0.221824    2.5440e-05
848       2.032e+02     -0.209845    2.5586e-05
849       2.034e+02     -0.197825    2.5723e-05
850       2.036e+02     -0.185845    2.5826e-05
851       2.039e+02     -0.173826    2.5965e-05
852       2.041e+02     -0.161846    2.6128e-05
853       2.044e+02     -0.149826    2.6338e-05
854       2.046e+02     -0.137846    2.6691e-05
855       2.048e+02     -0.125827    2.7000e-05
856       2.051e+02     -0.113807    2.7333e-05
857       2.053e+02     -0.101827    2.7645e-05
858       2.056e+02     -0.089808    2.7870e-05
859       2.058e+02     -0.077788    2.7947e-05
860       2.060e+02     -0.065808    2.7910e-05
861       2.063e+02     -0.053789    2.7774e-05
862       2.065e+02     -0.041809    2.7541e-05
863       2.068e+02     -0.029789    2.7143e-05
864       2.070e+02     -0.017810    2.6649e-05
865       2.072e+02     -0.005790    2.6103e-05
866       2.075e+02      0.006190    2.5346e-05
867       2.077e+02      0.018209    2.4818e-05
868       2.080e+02      0.030229    2.4359e-05
869       2.082e+02      0.042248    2.3831e-05
870       2.084e+02      0.054228    2.3444e-05
871       2.087e+02      0.066248    2.3113e-05
872       2.089e+02      0.078228    2.2732e-05
873       2.092e+02      0.090247    2.2403e-05
874       2.094e+02      0.102227    2.2334e-05
875       2.096e+02      0.114247    2.2130e-05
876       2.099e+02      0.126226    2.2149e-05
877       2.101e+02      0.138246    2.2141e-05
878       2.104e+02      0.150226    2.2214e-05
879       2.106e+02      0.162245    2.2232e-05
880       2.108e+02      0.174265    2.2386e-05
881       2.111e+02      0.186285    2.2646e-05
882       2.113e+02      0.198264    2.2904e-05
883       2.116e+02      0.210284    2.3186e-05
884       2.118e+02      0.222264    2.3585e-05
885       2.120e+02      0.234283    2.3883e-05
886       2.123e+02      0.246263    2.4263e-05
887       2.125e+02      0.258283    2.4633e-05
888       2.128e+02      0.270262    2.5099e-05
889       2.130e+02      0.282282    2.5732e-05
890       2.132e+02      0.294262    2.6297e-05
891       2.135e+02      0.306281    2.6797e-05
892       2.137e+02      0.318301    2.7315e-05
893       2.140e+02      0.330321    2.7831e-05
894       2.142e+02      0.342300    2.8469e-05
895       2.144e+02      0.354320    2.8914e-05
896       2.147e+02      0.366300    2.9445e-05
897       2.149e+02      0.378319    2.9882e-05
898       2.152e+02      0.390299    3.0983e-05
899       2.154e+02      0.402319    3.2433e-05
900       2.156e+02      0.414298    3.3509e-05
901       2.159e+02      0.426318    3.4495e-05
902       2.161e+02      0.438338    3.5927e-05
903       2.164e+02      0.450317    3.6862e-05
904       2.166e+02      0.462337    3.9386e-05
905       2.168e+02      0.474357    4.2246e-05
906       2.171e+02      0.486336    4.4280e-05
907       2.173e+02      0.498356    4.5491e-05
908       2.176e+02      0.510336    4.9353e-05
909       2.178e+02      0.517004    4.3570e-05
910       2.180e+02      0.506302    2.9675e-05
911       2.183e+02      0.494283    2.4721e-05
912       2.185e+02      0.482263    2.5520e-05
913       2.188e+02      0.470283    2.2584e-05
914       2.190e+02      0.458264    1.9188e-05
915       2.192e+02      0.446244    1.6669e-05
916       2.195e+02      0.434264    1.6035e-05
917       2.197e+02      0.422245    1.5491e-05
918       2.200e+02      0.410265    1.4842e-05
919       2.202e+02      0.398246    1.4026e-05
920       2.204e+02      0.386266    1.3582e-05
921       2.207e+02      0.374246    1.2747e-05
922       2.209e+02      0.362266    1.1423e-05
923       2.212e+02      0.350247    1.0332e-05
924       2.214e+02      0.338227    9.2775e-06
925       2.216e+02      0.326247    8.1579e-06
926       2.219e+02      0.314228    7.1264e-06
927       2.221e+02      0.302208    6.0249e-06
928       2.224e+02      0.290228    4.9470e-06
929       2.226e+02      0.278209    4.1109e-06
930       2.228e+02      0.266229    3.1301e-06
931       2.231e+02      0.254209    2.2152e-06
932       2.233e+02      0.242230    1.2151e-06
933       2.236e+02      0.230210    2.7319e-07
934       2.238e+02      0.218230   -4.8201e-07
935       2.240e+02      0.206211   -1.2727e-06
936       2.243e+02      0.194191   -2.1508e-06
937       2.245e+02      0.182171   -3.0369e-06
